Claim Number,Claim Amount,Close Amount,Disposition
PT3EDHKZ6O,35.0,35.0,Approve in Full
IVJK21DBGK,750.0,0.0,Deny
6EXKO6KIQM,271.12,57.95,Settle
QQ8A9XSDB7,275.0,0.0,Deny
2JRC4N6VLQ,350.0,0.0,Deny
6DO2UE2X0Q,50.0,50.0,Approve in Full
H7HYJM4937,120.0,0.0,Deny
JW0XY657YA,1749.0,0.0,Deny
U2J24287MD,30.0,30.0,Approve in Full
ASSD885R4H,991.85,0.0,Deny
3EWU4PN49G,19.98,19.98,Approve in Full
69NYRSCG0Z,250.0,0.0,Deny
S4ZP2BOTOO,136.74,0.0,Deny
UOBAYAKYIM,49.2,24.6,Settle
Z0PBF0UVC9,2400.0,0.0,Deny
3OMHR3P44H,60.0,60.0,Approve in Full
W15G4OAMOH,214.43,0.0,Deny
LB823HWLSA,79.99,0.0,Deny
353I3Q7KMK,320.0,0.0,Deny
6HM3TXUTGD,1742.89,0.0,Deny
GROJ5EV28F,10.7,10.7,Approve in Full
Z89FXRK1UT,900.0,357.2,Settle
0MHF5N7T0Z,43.3,43.3,Approve in Full
TI4JUAPPJD,219.95,0.0,Deny
QTY107VFRT,6.48,0.0,Deny
EQIXQKB04B,45.0,45.0,Approve in Full
AVWBHAPXPF,243.56,0.0,Deny
3Y8II7DYK7,300.0,0.0,Deny
R0K9T111I7,312.78,0.0,Deny
PW5R61YG7P,679.0,0.0,Deny
9OZKT4JMEJ,160.0,110.0,Settle
GLAR0Z9O0I,90.0,90.0,Approve in Full
XWALK96MC8,160.14,0.0,Deny
YX7BSTZ362,150.0,0.0,Deny
T6FO8POTQA,250.0,0.0,Deny
DT5XY9PSNS,205.94,205.94,Deny
BOE1MV96VP,70.0,0.0,Deny
Y3BME44WU8,1092.82,1092.82,Approve in Full
URZPH7ELKQ,79.0,50.0,Settle
G1XA0J54A6,2601.0,965.6,Settle
8KBTBPQRMQ,29.64,29.64,Approve in Full
UYN6SP2BPN,299.97,0.0,Deny
QFHYI8S3CW,150.8,150.8,Approve in Full
XENCXRI6I1,829.9,0.0,Deny
8I2HXJFL1F,1483.98,0.0,Deny
7834YV79Y3,20.0,0.0,Deny
29KAF82645,96.76,50.0,Settle
A3XOZATMB3,44.0,44.0,Approve in Full
YSKD1BWTP0,30.0,30.0,Approve in Full
Z836Y1KL2K,30000.0,0.0,Deny
2RO0L74GQR,75.0,37.5,Settle
E9QNZUJHTS,171.31,50.0,Settle
GUYJAG5R6E,3761.45,0.0,Deny
V5UCVZVCJQ,75.0,0.0,Deny
4IQR18FM60,100.0,50.0,Settle
8F27F7EAQL,45.0,22.5,Settle
1TACQBIWSZ,270.0,135.0,Settle
HZ8616PH3O,350.0,175.0,Settle
0I12U2UL24,392.79,392.79,Approve in Full
9PBZH8ACW9,100.0,100.0,Approve in Full
YFA6BI8A8F,304.3,243.44,Settle
S8CF9F9WEY,162.93,0.0,Deny
89UVJWNJXN,179.0,0.0,Deny
CTQR7QD9GI,280.0,280.0,Approve in Full
JASG1JCGYD,8.5,0.0,Deny
GO97OU58HQ,120.0,56.34,Settle
3FHKZQDI22,20.0,0.0,Deny
UC5XU5QL8I,123.0,123.0,Approve in Full
HCNWZK73SP,349.98,0.0,Deny
EXRK3AVZXC,16.84,16.84,Approve in Full
508XO90ECN,69.97,34.99,Settle
PNDAOPK9Y0,50.0,0.0,Deny
09MMDYN0S6,53.48,0.0,Deny
I6PXLNBQDJ,1500.0,600.0,Settle
CA66782DQ3,2300.0,1200.9,Settle
RF2DAUR11S,537.0,537.0,Approve in Full
8H84RTOUD3,562.78,0.0,Deny
HEZWQSUW5O,168.0,0.0,Deny
ZYFKV4KH3H,2100.0,0.0,Deny
29QUEHPJGS,73.44,73.44,Approve in Full
DW1Q7GZ2FV,169.0,169.0,Approve in Full
F4N0IU9V5C,157.46,78.73,Settle
JPF1JALK0R,416.12,208.06,Settle
P8OC6LFQP4,750.0,0.0,Deny
YORWEHXSJC,914.69,0.0,Deny
79IGADTTOG,198.0,50.0,Settle
F24O89JVQ5,200.0,0.0,Deny
RX6N5IA8FL,265.0,0.0,Deny
CU7AL6DWSM,42.57,42.57,Approve in Full
FPPQ44URPH,51.39,25.25,Settle
8L6S8B26S4,220.0,0.0,Deny
ABROYF86EL,139.0,50.0,Settle
L56W2GI1QF,335.53,0.0,Deny
ATNCWAN4HR,503.06,251.53,Settle
IFT18W00R4,12.5,0.0,Deny
X9922XCF3O,80.0,0.0,Deny
V8XD3KDLRA,400.0,0.0,Deny
TT5ACP1JXO,1355.0,0.0,Deny
47FMMLTLZU,1166.58,340.56,Settle
KV9NH0ZVHL,70.0,70.0,Approve in Full
M9M02WBG2X,497.31,0.0,Deny
68HM8HIENO,50.0,50.0,Approve in Full
2N481Y1910,120.0,0.0,Deny
NTBAEPVD4R,10.0,0.0,Deny
9G0SVYA2YV,8.0,8.0,Approve in Full
K6QW8WQJ2H,29.0,0.0,Deny
SUNY51UPD5,279.0,0.0,Deny
AN2E7E055K,239.0,0.0,Deny
VD314JG7G9,60.0,60.0,Approve in Full
ZXTUOGD2V0,99.9,0.0,Deny
R60U3R5TX6,21.39,0.0,Deny
IT593KFJOV,1841.61,0.0,Deny
M5C2KVWEB4,485.07,485.07,Approve in Full
EPOW2PU0BE,45.0,45.0,Approve in Full
VKZFOIWJI7,30.73,30.73,Approve in Full
6HJV8WKQTQ,207.0,0.0,Deny
VSQSFZ705L,107.49,107.49,Approve in Full
HXWAA6LVIO,331.19,331.19,Approve in Full
ZNC9OBR1N4,120.0,120.0,Approve in Full
AFKTKCMR4J,40.0,0.0,Deny
7WN29CFPG4,180.0,163.12,Settle
X1FQY6E93B,65.0,0.0,Deny
NROF9F9MLF,150.0,0.0,Deny
S8UA0YMJOV,350.0,175.0,Settle
MZ1FNFK9QF,2200.0,0.0,Deny
O366FML06M,26500.0,0.0,Deny
ENTBHUIHOF,11.74,0.0,Deny
RTKP4ZU2CD,265.83,0.0,Deny
URC0EGOX0B,129.99,0.0,Deny
SENP1NQZ7E,400.0,200.0,Settle
ISM4CO9271,46.95,46.95,Approve in Full
T808D5D2VS,99.99,20.0,Settle
KZACCV7U11,809.99,0.0,Deny
BBXAK5WRC5,350.0,175.0,Settle
L0K1TPDE2G,122.0,61.0,Settle
2WCH3DSVL6,2122.0,0.0,Deny
7NUP4QV93N,45.0,45.0,Approve in Full
B6ISBIX4E5,180.9,180.9,Approve in Full
ZR5WVHANLR,1500.0,0.0,Deny
73DYONQ6V1,400.0,400.0,Approve in Full
5MW2Z3WENC,300.0,0.0,Deny
IA6OJLDCT0,7827.62,0.0,Deny
22GRSTOECU,155.0,0.0,Deny
ADGA5QUXCH,161.61,153.53,Settle
NTKRPOBN2J,317.6,0.0,Deny
DB97H6OAQI,52.99,0.0,Deny
1Z065VDBYN,763.0,0.0,Deny
90IEU6AXGB,1248.89,0.0,Deny
NAEM8BLNBA,100.0,0.0,Deny
KGKW2QK98J,74.35,37.18,Settle
DX5XI8FZN3,105.0,105.0,Approve in Full
GXK766VEG5,10.0,10.0,Approve in Full
K2YOXKYSVK,277.0,0.0,Deny
RFQ2MER726,30.0,0.0,Deny
V7YX8OG7RS,495.0,0.0,Deny
F5FVQI5OF5,250.49,162.36,Settle
XO7FNTJ59L,550.0,0.0,Deny
3DFYXAB7AB,24.0,24.0,Approve in Full
0C69NIIKHH,21.71,21.71,Approve in Full
92WHSFE21P,160.0,80.0,Settle
20OXOZ1JVD,140.0,0.0,Deny
38RF5X2JS0,96.36,43.18,Settle
EMTY5ZBZN0,40.0,40.0,Approve in Full
G7WDCG913C,18.0,18.0,Approve in Full
M8USQQ7C83,25.0,25.0,Approve in Full
10E3SP6HP1,50.0,50.0,Approve in Full
XEGMSS8R5J,650.0,0.0,Deny
MN5U5HWLJ7,176.58,0.0,Deny
EAGHRVGX0G,2324.99,1249.52,Settle
ZULW5ZPNFB,15.9,15.9,Approve in Full
QVBRPUCSVR,1299.0,0.0,Deny
2992YXJE6S,380.0,0.0,Deny
MMUA0BUO9R,85.0,0.0,Deny
UH2SVD1HCT,970.0,0.0,Deny
CSFPGIMUPI,259.95,0.0,Deny
EJ10RFX2UP,122.68,122.68,Approve in Full
4EFYHMF5MU,21.19,21.19,Approve in Full
C38GZGNGUX,280.0,0.0,Deny
T1YQNVXZTI,411.0,0.0,Deny
RNZHVUVG3R,69.95,69.95,Approve in Full
YU4RVA6SZR,21.38,0.0,Deny
WQAPMV0GYX,346.67,0.0,Deny
M2K5ETXQHH,25.0,0.0,Deny
3SLI1X2ZMR,15.0,0.0,Deny
69UGJ3U9BS,8.65,8.65,Approve in Full
4CJAUM05P0,147.47,0.0,Deny
U6AKB2CBQV,150.0,0.0,Deny
4R9W3FJM9Z,665.0,0.0,Deny
2B0CY7WWQQ,150.0,90.0,Settle
PJDJ4WE212,1199.0,0.0,Deny
GMSO7OSTLC,300.0,0.0,Deny
ANOLZZVWKN,84.8,37.4,Settle
C1S6YMFTOU,1197.5,0.0,Deny
4HSKRA3M56,4750.0,0.0,Deny
225DAWDT42,72.02,72.02,Approve in Full
B1RO6E9T8T,350.0,175.0,Settle
O1DTJ056GZ,129.0,65.0,Settle
OZLJ69CYK1,361.56,361.56,Approve in Full
ZBWL7BE4Y1,475.0,237.5,Settle
S2U5IMR8H3,90.0,72.0,Settle
VCN1DUKOAR,14.0,14.0,Approve in Full
YGFHSIYE1M,80.0,0.0,Deny
PM8EGA9K2A,157.3,157.3,Approve in Full
9N0AGDPCVH,91.0,60.0,Settle
ABC1W9P05I,25.0,0.0,Deny
N3KDYXP44T,450.0,0.0,Deny
MS4D97QMG2,454.74,454.74,Approve in Full
EGPSX11XEM,350.0,312.5,Settle
Z47QBYINTG,9.03,9.03,Approve in Full
MNGYUD3PM4,8.47,0.0,Deny
4US6ACN5SO,9.69,0.0,Deny
QK6PPJ07EW,689.17,0.0,Deny
T7G1D6I1R5,321.32,0.0,Deny
WG9GODYXM9,1390.0,0.0,Deny
RJIXHQRD06,7448.0,0.0,Deny
96D48MUVXA,246.49,0.0,Deny
3DHOTSVDE3,40.0,0.0,Deny
UOCV7BEVBD,799.98,0.0,Deny
HZ7ZMOJSUR,200.0,0.0,Deny
0ZAQM2Z66W,27.03,27.03,Approve in Full
VIXPQ8467T,1089.0,0.0,Deny
IPXM10BLIF,10.0,10.0,Approve in Full
21DXJLYGVO,20.0,0.0,Deny
AW2Z10FNVZ,75.0,50.0,Settle
9CLHORGXYY,38.0,38.0,Approve in Full
IWX392Q2V2,107.05,0.0,Deny
LQWWV1W7WQ,498.0,498.0,Approve in Full
1UEIDD96C4,225.0,0.0,Deny
T3FO775RH3,11275.0,11275.0,Deny
P9QAUEU7KN,2023.95,694.0,Settle
3Q418HD2MF,43.51,43.51,Approve in Full
NKEKONLB7Q,47.9,0.0,Deny
FRWR78XGST,95.0,95.0,Approve in Full
Z2CMHBTGSO,2500.0,0.0,Deny
PNXFP7Q3M1,1410.6,1044.0,Settle
25U1MP42SM,50.0,25.0,Settle
9PDNISTNTE,100.0,50.0,Settle
0D08KNI4WF,140.0,0.0,Deny
2UNRM2CNPY,405.94,405.94,Approve in Full
A8WD5G3SBQ,31.8,31.8,Approve in Full
BIEAHOPI8B,192.59,50.0,Settle
EPQ3B2FQW6,350.0,0.0,Deny
NJ13EWN9FZ,98.65,78.92,Settle
OQWTA3DAUU,135.0,0.0,Deny
2PJ5J5LWBF,212.88,0.0,Deny
4PASPFUKRR,15.9,15.9,Approve in Full
LJMRV7G4EN,12.95,0.0,Deny
3APB4P2HJ0,12.72,0.0,Deny
J1LQ1IDJMF,160.0,0.0,Deny
4VOCDKZF8O,148.35,0.0,Deny
REX417M7QO,420.0,0.0,Deny
0ITAXPJ8VN,2714.08,0.0,Deny
P1QFG1DHK2,116.9,116.9,Approve in Full
YTGZ1DR47X,38.0,38.0,Approve in Full
E0HGBXEB9H,49.99,49.99,Approve in Full
OEVCQVFPSQ,154.18,92.08,Settle
C4AX7DYU42,800.0,0.0,Deny
7VM9MD2B2M,400.0,0.0,Deny
HQ0NL14WQ0,380.0,0.0,Deny
X2SZ5978EO,2157.0,0.0,Deny
6QRWG9ZXYL,400.0,0.0,Deny
V84V6IQITZ,652.08,0.0,Deny
ZXNIW3XO3X,20.0,0.0,Deny
T1GDYEDVA0,32.32,32.32,Approve in Full
VIWCJOPZI2,312.0,0.0,Deny
6WM3SJMQCO,25.0,25.0,Approve in Full
VMC9J01II4,189.99,50.0,Settle
9787FVCYWE,74.99,0.0,Deny
KL8YSMMCKU,326.49,0.0,Deny
NPLPN71RY4,34.89,0.0,Deny
WUMTNS25QH,800.0,400.0,Settle
XPCKM1Q725,47.52,47.52,Approve in Full
X3CF6XHWYN,0.0,0.0,Deny
AOLRN4PDTH,120.0,100.0,Settle
9EDA4OF3TX,127.1,0.0,Deny
4VPF5C9ZFN,121.0,0.0,Deny
EK7V8QVBTT,250.0,0.0,Deny
PQMN61KVQK,40.0,40.0,Approve in Full
NDHGKU8J4J,1500.0,1500.0,Approve in Full
T25CFV9D9C,14000.0,2122.25,Settle
73C9CDWH5N,379.0,152.0,Settle
WY1DGNKIT3,726.93,726.93,Approve in Full
23SOETPVIB,2000.0,2000.0,Deny
M3K989IJDI,429.4,141.82,Settle
2B1G6CEYVP,305.95,103.0,Settle
QR0SXLK9ES,38.95,0.0,Deny
J471CXRW32,290.22,145.0,Settle
MNGLTW77RI,1000.0,500.0,Settle
ZI2TOL12FV,350.0,0.0,Deny
0WW4MXOQU7,15.0,15.0,Approve in Full
M6AJSZRK6B,525.0,0.0,Deny
UMA1XPLHV0,50.0,25.0,Settle
VNZ5OB3K9H,2500.0,0.0,Deny
9EOH1Y8VW2,1370.0,0.0,Deny
KR4PQTTGKG,196.81,98.0,Settle
UK2ZACYIFE,31.08,31.08,Approve in Full
HKNFSRC7BB,536.44,0.0,Deny
6QQY9EK4JG,100.0,20.0,Settle
OYYEMLRY2I,1118.51,0.0,Deny
BJ05TJXJ27,210.0,0.0,Deny
8G08OF5KAJ,20.0,20.0,Approve in Full
FEF7RRXNHE,265.0,50.0,Settle
DPS7J3KJET,159.0,0.0,Deny
DKV5H8JRMX,119.05,119.05,Approve in Full
B5SUQM6EU2,199.0,199.0,Approve in Full
FQGGQO0I1N,99.0,99.0,Approve in Full
JOCG5IBJNG,1999.99,644.54,Settle
W5BVP10QE1,100.0,50.0,Settle
045RO1E7GW,48.73,48.73,Approve in Full
S00DOQS068,84.0,84.0,Approve in Full
Z5SY372N3H,294.98,0.0,Deny
3JXQ603E8Z,15.45,15.45,Approve in Full
S4B9IVI6RU,20.0,10.0,Settle
WVRQT8XVXG,400.0,290.0,Settle
STMSM6XUUX,100.0,50.0,Settle
LUOILELWHE,400.0,400.0,Approve in Full
7MTS0M9PKT,83.36,0.0,Deny
BG5MP2QLGY,50.0,0.0,Deny
MJSMC0GW9Y,10.0,0.0,Deny
I7FJD4BGN9,25.0,25.0,Approve in Full
BHMLLRG5R0,98.8,0.0,Deny
UXA543BR41,153.98,0.0,Deny
PEOGIG9T26,241.87,241.87,Approve in Full
N4QOIPJOBW,135.0,50.0,Settle
V913ZOC98E,50.0,50.0,Approve in Full
8J60CH1Q7U,85.0,0.0,Deny
6360EPULB0,514.16,257.08,Settle
7D5GKF4MV8,423.58,0.0,Deny
LOQVPC1RSB,423.99,0.0,Deny
RINJCFT1HO,2000.0,0.0,Deny
6T7FB2WS6F,4168.6,0.0,Deny
IMKK8CPG8U,100.0,0.0,Deny
LT8EY2TIJA,1241.25,0.0,Deny
YXBYJY9KG4,67.96,0.0,Deny
11U90X1RGZ,338.9,0.0,Deny
PB03DGXZCR,7.5,0.0,Deny
7UBGUF0DJQ,158.0,0.0,Deny
TI5ZEK3VAT,172.95,0.0,Deny
AYPCMQKO28,150.0,0.0,Deny
6SOYZ0ZSFU,289.0,0.0,Deny
ARB8NZC20V,15.15,15.15,Approve in Full
NHBLS1SLI4,1100.0,303.15,Settle
LQPO00V01O,176.34,88.17,Settle
5SVJMNCVON,422.94,0.0,Deny
4RR6H8SDW3,180.63,180.63,Approve in Full
0VMBQSEZPY,267.0,267.0,Approve in Full
LXKJ7OS5VD,900.0,0.0,Deny
G6XX3SWX6B,250.0,0.0,Deny
BHW5T0G0A2,650.0,0.0,Deny
RB6KHC0URL,350.0,0.0,Deny
5TMPXAHL25,50.0,0.0,Deny
08YHLUG7MO,2000.0,0.0,Deny
VXX5L17YJA,281.05,0.0,Deny
239I10ONNS,200.0,0.0,Deny
MYFVYPGJ0B,544.99,74.99,Settle
OLYV6Q037L,11.9,0.0,Deny
JMDYO1UCV1,228.08,0.0,Deny
EJ2IW812S7,2627.26,0.0,Deny
38EZKDGC2L,145.22,145.22,Approve in Full
4CDAZL578C,182.31,91.16,Settle
AXIHTP1CL1,700.0,700.0,Deny
BNFVX7YDUI,200.0,50.0,Settle
UJW1JA30FS,500.0,99.0,Settle
31DESNAFW9,120.0,50.0,Settle
PAW0ND4PKM,100.0,20.0,Settle
NXY2T96YYY,380.0,0.0,Deny
1GH03I3P1C,536.61,536.61,Approve in Full
ZL5VZG595B,255.0,0.0,Deny
G4H6FMZ5Z7,136.25,0.0,Deny
83RBR08O8W,15.0,0.0,Deny
1G9FPMHRHL,45000.0,0.0,Deny
R3PFODJLHS,3817.93,1029.5,Settle
WL8LHUIA1N,219.0,0.0,Deny
LUKSCBFZB3,500.0,250.0,Settle
BLOLAZDZ5X,1258.39,0.0,Deny
V0GWAE7GVK,35.0,35.0,Approve in Full
US22KH2HJS,90.0,63.0,Settle
IJS9P2IKFA,3600.0,0.0,Deny
FMH024WYSN,55.0,55.0,Approve in Full
DJZKTLVX46,30.0,30.0,Approve in Full
JHKS8BXZIX,30.0,30.0,Approve in Full
I93LAZXAJ5,300.0,225.0,Settle
GXIX292T8P,2165.13,0.0,Deny
JCLNTADDZQ,350.0,182.87,Settle
C7YLXQRI2K,63.56,0.0,Deny
X69Z2AWKJE,250.0,0.0,Deny
ERSZY07UJ7,156.6,156.6,Approve in Full
9604GJL5BE,247.74,247.74,Approve in Full
ZA6GT27IBD,50.0,50.0,Approve in Full
NTQW3YCLW2,34.0,0.0,Deny
UY3XB4U992,105.95,105.95,Approve in Full
QZ0H7NREFC,4.89,0.0,Deny
3Q9KX01EPX,624.0,0.0,Deny
NIJHCE6KGU,300.0,50.0,Settle
541W26QIKA,372.04,0.0,Deny
3L39JA2QAQ,37.99,0.0,Deny
G6IF1ZSZTY,275.63,275.63,Approve in Full
SAQSYDOQKL,218.0,218.0,Approve in Full
9EDYSDV6O5,800.0,0.0,Deny
MAESMVSFA0,70.0,50.0,Settle
F3SIKYOOEP,399.04,0.0,Deny
YG2I18UL21,16.13,16.13,Approve in Full
I22H72CJCN,100.0,100.0,Approve in Full
S688JMC4C1,207.88,103.94,Settle
YURFC5H7XP,530.0,0.0,Deny
CT514LYO7P,150.0,0.0,Deny
KV3Q0Z812A,55.0,55.0,Approve in Full
8POBITMGMT,98.0,32.0,Settle
51OWAMREE1,400.0,0.0,Deny
1GERWW9IL0,170.0,85.0,Settle
BEBX4NOX6Z,32.47,32.47,Approve in Full
PGR7IZNDVK,175.0,0.0,Deny
UL624UE690,237.44,237.44,Approve in Full
9JX5JAY8XK,365.12,0.0,Deny
4CRWA4724Y,400.0,400.0,Approve in Full
UJSDIMZ2M4,37.95,0.0,Deny
YHA9D7PK33,100.0,50.0,Settle
UT95JO6W8E,2000.0,0.0,Deny
S4N8OQY2F3,6400.0,0.0,Deny
RIDBRIKXZO,48.33,0.0,Deny
23ZQ7FIRWO,2000.0,0.0,Deny
VZQQ2E2WO6,225.0,0.0,Deny
CDXSI2PW6X,18.0,18.0,Approve in Full
F49Z93IVHZ,79.95,50.0,Settle
AZISAUKI8O,10.8,10.8,Approve in Full
6GCVKYZPQR,100.0,0.0,Deny
STR14AY0TX,199.0,100.0,Settle
9NGEFCPM91,86.65,43.33,Settle
WZYZQP9OSF,203.4,0.0,Deny
F2EM1CNEBK,487.07,0.0,Deny
QV6FYL1A5T,1396.09,868.0,Settle
TKESG1CZ61,107.5,0.0,Deny
1W2WZSBLRW,300.0,0.0,Deny
N2NEEJ9P96,4895.0,0.0,Deny
5797C7CGDS,4859.0,0.0,Deny
FEW2ERBBSK,1212.0,0.0,Deny
SMKQTIHZIJ,414.68,0.0,Deny
PA9RGAG1N1,15.0,0.0,Deny
HVUIT84A4D,8.0,0.0,Deny
YFUE2GAYAG,2089.0,0.0,Deny
J6JLAQ5YUY,250.0,250.0,Approve in Full
X7C88YZOOD,49.99,50.0,Approve in Full
6YKJWESKP7,10.87,10.87,Approve in Full
K9ITRU6I2T,44.83,44.83,Approve in Full
4VEENIDVVY,250.0,0.0,Deny
EC152T7VU4,281.0,0.0,Deny
4P5JF8X33R,299.59,0.0,Deny
VI2NWAH4TS,35.0,35.0,Approve in Full
SAY6HH7NGT,47.0,47.0,Approve in Full
K3053OZB40,150.0,0.0,Deny
8GFVCGYQ8A,956.94,826.87,Settle
92KXA8ZY35,50.0,0.0,Deny
EJ2AET30C7,579.98,0.0,Deny
W4PBN2HJBF,681.0,564.2,Settle
SLW7UUW393,259.0,0.0,Deny
G052UPJDDU,500.0,0.0,Deny
COHBM0KYE6,65.0,0.0,Deny
4XG56QIYPF,1999.0,540.22,Settle
QFQQ8SIHP9,110.0,0.0,Deny
DJ69ZNTZMR,927.0,927.0,Deny
02UUA8ICPM,15.98,15.98,Approve in Full
8OVE9XGMSK,85.8,61.61,Settle
VUR73PA8Y9,90.94,45.47,Settle
OI3AX7SSQA,415.0,208.0,Settle
VJ0QNZNJNN,285.0,256.5,Settle
UXTI7LE0F3,536.92,536.92,Approve in Full
3MZBII16VV,4.15,4.15,Approve in Full
4R8VL0JUUR,160.0,50.0,Settle
14CC021K7I,190.0,190.0,Approve in Full
PFRBETL4OF,762.98,0.0,Deny
GRB1UW36OB,50.0,0.0,Deny
059EXO81IO,225.0,0.0,Deny
D9FWHZELX0,1412.35,0.0,Deny
CJRX96CXT2,75.0,75.0,Approve in Full
Z3ZN0LBAOI,54.0,27.0,Settle
INBGU2ML0O,7000.0,0.0,Deny
YW207GLM2H,25.0,25.0,Approve in Full
GR1OYKO2KL,400.0,0.0,Deny
I7XV3ZTE6Q,500.0,0.0,Deny
KJ7NTRF589,143.75,143.75,Approve in Full
G3YZU25OVE,700.0,0.0,Deny
8KZ8ZCC8Z9,150.0,50.0,Settle
X78WT0ADN8,7.4,7.4,Approve in Full
KFNRGP85PH,881.92,0.0,Deny
IZG614WYLM,82.5,82.5,Approve in Full
2EMFBJMHPC,120.0,120.0,Approve in Full
ZD9PWORWD0,60.0,0.0,Deny
GT3UT9DL5E,406.04,0.0,Deny
O9OVA1SY9S,1850.0,0.0,Deny
PJ0GSMZ5OE,11.79,11.79,Approve in Full
R9IUTJ4C8K,1000.0,0.0,Deny
3UIML48RRP,89.99,0.0,Deny
A7RIXG9AKY,107.95,53.98,Settle
UWIPVWTF8D,24.98,0.0,Deny
QK51W3KVH1,25.0,25.0,Approve in Full
U12LTTPQES,69.08,69.08,Approve in Full
XQKBR2VIV8,376.0,188.0,Settle
D8BLI1PPYF,49.95,49.95,Approve in Full
BXDH9AP9ZY,75.0,75.0,Approve in Full
6GB8MRLJST,89.0,0.0,Deny
D2YX7KTBWM,1.5,1.5,Approve in Full
NRDJ3EM5BN,22.0,0.0,Deny
Z20W0WGBK5,29.0,0.0,Deny
LVPAHA2SL7,960.0,0.0,Deny
V7A2M7D0R7,80.0,0.0,Deny
LQOYGAZ73Q,186.0,0.0,Deny
A73TX2PLF9,396.0,0.0,Deny
NVCUTK52O7,8510.0,0.0,Deny
5Y3HHP7J7H,1248.99,0.0,Deny
UI6SGVSFQU,140.0,50.0,Settle
0QVBNNLGKR,20.0,0.0,Deny
NUD07SFHI7,3500.0,0.0,Deny
MU149G3OBG,6.94,6.94,Approve in Full
X971PPP762,190.0,190.0,Approve in Full
T5P3T56RNN,20.1,20.1,Approve in Full
CKQEKSA86T,9.63,9.63,Approve in Full
IJUG8G8GHQ,760.17,0.0,Deny
66U6JZYDHQ,1578.72,1578.72,Settle
SOU4MYQMVD,218.82,0.0,Deny
CN7Z1HLDNL,1334.1,1334.1,Approve in Full
QG9TPVI4H8,220.0,220.0,Approve in Full
6Y777GDIV8,110.0,0.0,Deny
8DD7IRN9NQ,100.0,0.0,Approve in Full
VPI2A9QF6E,68.0,51.0,Settle
753ARXQ4I3,200.0,0.0,Deny
0WJ7FNZBDM,214.99,107.5,Settle
IX9F7BAVKY,63.08,63.08,Approve in Full
9TJC2P2263,85.0,85.0,Approve in Full
BGF1G0681I,97.0,48.5,Settle
M1TT1UK4BT,2000.0,0.0,Deny
B2T7B0SUV0,8.63,0.0,Deny
NPPDME1H5L,3560.0,0.0,Deny
Z2S3IV3YQZ,116.77,0.0,Deny
O3LEFD9VQB,622.0,0.0,Deny
YQ7JI59XS2,37.47,0.0,Deny
YFLBI93933,250.0,0.0,Deny
3ZBQNDH25Q,112.0,0.0,Deny
TJV40YHD3V,87.0,87.0,Approve in Full
XBQ6XR3L7Q,39.98,20.0,Settle
KS0L6UJSVG,350.0,50.0,Settle
Z2OUKNRTOU,97.53,0.0,Deny
6C96QKJ9K0,249.02,0.0,Deny
CPUJAUTZN6,24.37,0.0,Deny
RBLPRHELC5,200.0,0.0,Deny
L9U017WTMB,73.99,0.0,Deny
HSBYZEVQYI,999.49,0.0,Deny
R05KZ4ZMXY,21.39,0.0,Deny
BJ26ER38G7,49.95,49.95,Approve in Full
B0F1IFYC4E,582.3,203.8,Settle
4QS8JQ8MFZ,170.0,0.0,Deny
5QTRU2G2FU,95.29,0.0,Deny
IEXRFK9T7C,725.0,0.0,Deny
9E0M86LB0O,120.0,50.0,Settle
6HS33F8XO4,100.0,0.0,Deny
VT2RP3P0FN,1298.92,0.0,Deny
K89P57RM0O,619.4,455.0,Settle
92B18WO5E6,305.0,0.0,Deny
VIQTR86IPD,102.6,0.0,Deny
HI7CB68P8D,48.15,0.0,Deny
48WDTKBZVU,34.99,0.0,Deny
8M1NX44FSM,2093.02,0.0,Deny
0PQAR4JOAZ,1189.69,0.0,Deny
B0ON6EFWPO,100.0,100.0,Approve in Full
P1W6ATHBHM,190.65,0.0,Deny
D5HR4UZIWV,459.99,326.11,Settle
URIJTZDWP1,1178.5,1178.5,Approve in Full
T0UV3FCDTO,434.0,412.3,Settle
GQRQAN0Y7K,30.0,0.0,Deny
NM7D5TNXJJ,250.0,0.0,Deny
8E43PBK6SR,326.5,0.0,Deny
LOAX2Z1I4W,125.0,62.5,Settle
1UYBNZ5KKJ,500.0,250.0,Settle
RRQR6YQQWI,300.0,0.0,Deny
2CDZFZ4FR8,5000.0,5000.0,Deny
KN86V19H09,270.0,135.0,Settle
9UQ6B4ZXYX,262.47,0.0,Deny
K7X1J8A08T,25.35,0.0,Deny
G11S0CCC6F,62.0,0.0,Deny
UHI1R4GBR6,89.0,0.0,Deny
35L5H4JVOA,66.71,66.71,Approve in Full
GDIJF9J6A6,257.0,0.0,Deny
DTZQMIDGWW,497.0,248.5,Settle
MFBYA45TRK,85.72,0.0,Deny
FHI98NFED1,57.4,57.4,Approve in Full
FBZ3PTH1ET,126.0,126.0,Approve in Full
S2GIPXEWD6,75.0,37.5,Settle
FU3DUFVN5D,300.0,0.0,Deny
CX9BA7WF5R,99.99,70.0,Settle
YSULXTMSTD,97.41,97.41,Approve in Full
9TW70MVY61,50.0,50.0,Approve in Full
KMKIWKTLCZ,6650.0,0.0,Deny
TO3RSZWPU5,1055.0,0.0,Deny
TRS27OL596,549.0,549.0,Approve in Full
9SBAN7TX7F,778.95,0.0,Deny
GE763STVX4,49.96,50.0,Approve in Full
